pat,thick,add,phase,best,rec,d1,min1,max1,d2,min2,max2,d3,min3,max3,d4,min4,max4,comment
23,0,2,5,1,FBP,1.1328648325,109,696,1.4213169643,-15,516,4.2083333333,81,485,0.9538095238,-670,-48,d1 from 52A
23,0,3,5,1,FBP,2.4940740741,137,721,0.8882102273,-5,504,4.8171717172,89,525,1.1491202346,-636,-47,d1 from 52A
23,0,5,4,1,FBP,3.8066666667,108,740,0.9261160714,34,467,3.26,90,486,1.1712727273,-658,-58,d1 from 52A
23,0,7,3,1,FBP,3.0326923077,126,594,1.9133484163,72,485,3.1666666667,100,465,1.2866666667,-677,-63,d1 from 52A
23,5,0,6,1,FBP,0.8882440476,134,601,1.0967857143,-7,540,2.6824579832,60,449,1.1213800905,-679,-69,d1 from 52A
23,5,1,6,1,FBP,2.3037878788,146,696,1.6219814241,50,585,1.7736263736,97,485,1.26015625,-690,-79,d1 from 52A
23,5,2,5,1,FBP,2.4380952381,60,722,1.69375,45,542,3.196875,65,418,1.4271043771,-722,-75,d1 from 52A
23,5,3,5,1,FBP,1.341025641,56,520,1.7801086957,41,544,3.0416666667,70,449,1.4145833333,-706,-84,d1 from 52A
23,5,5,4,1,FBP,1.6368055556,81,454,1.5209558824,66,496,3.0225,70,448,1.51375,-697,-86,d1 from 52A
23,5,7,3,1,FBP,4.0166666667,87,635,1.9129807692,82,480,3.15,89,437,1.5039835165,-696,-99,d1 from 52A
23,8,0,6,1,FBP,0.8428571429,176,576,1.3015873016,33,521,2.70625,67,494,1.9055555556,-651,-83,d1 from 52A
23,8,1,6,1,FBP,2.38,40,699,1.4672916667,87,533,2.5808035714,96,505,1.7464285714,-658,-84,d1 from 52A
23,8,2,5,1,FBP,2.8680555556,63,720,1.6549450549,62,498,2.23125,109,410,1.9073051948,-678,-79,d1 from 52A
23,8,3,5,1,FBP,2.0952380952,54,634,1.7216666667,70,505,2.725,74,445,1.9332692308,-679,-86,d1 from 52A
23,8,5,4,1,FBP,4.8209821429,73,680,1.7533333333,77,484,2.8875,76,445,2.0361742424,-685,-98,d1 from 52A
23,8,7,3,1,FBP,4.6416666667,78,628,2.1791666667,87,473,3.09375,94,447,1.9954545455,-690,-107,d1 from 52A
24,0,0,10,1,AIDR,4.7261904762,71,689,1.3773809524,42,383,1.8894886364,15,533,1.538,-839,77,
24,0,1,10,1,AIDR,4.4272727273,79,508,1.7085714286,77,480,1.8825,47,305,4.4596153846,-821,76,
24,0,2,9,1,AIDR,3.7165178571,90,619,1.7363636364,76,368,5.3083333333,57,565,4.0572916667,-848,114,
24,0,3,9,1,AIDR,3.925,115,533,2.8722222222,81,449,1.2903409091,65,284,3.210639881,-824,125,
24,0,5,8,1,AIDR,3.0975,104,521,2.5535714286,83,407,5.225,69,553,2.4817142857,-832,120,
24,0,7,7,1,AIDR,2.9175,112,497,7.64,77,501,4.1833333333,83,523,2.6626262626,-831,122,
24,5,0,10,1,AIDR,4.43125,55,666,1.4416666667,55,391,2.4767045455,51,486,2.4612044818,-829,82,
24,5,1,10,1,AIDR,5.121875,65,510,1.8,65,499,5.845833333,66.0,561.0,3.660714286,-763.0,65.0,
24,5,2,9,1,AIDR,4.0166666667,74,622,5.0333333333,74,480,4.65125,94.0,521.0,4.0275,-786.0,93.0,
24,5,3,9,1,AIDR,4.16,92,522,3.125,94,458,4.81875,93,552,3.2923611111,-774,99,
24,5,5,8,1,AIDR,3.3033333333,101,513,4.3964285714,93,499,4.67,89,529,2.9047619048,-790,98,
24,5,7,7,1,AIDR,3.025,137,485,7.0791666667,91,494,4.135,92,508,3.2745192308,-771,100,
24,8,0,10,1,AIDR,4.040625,61,660,1.6301587302,61,373,3.0072916667,155,534,3.8083916084,-800,157,
24,8,1,10,1,AIDR,4.1642857143,74,499,1.8977777778,74,498,6.0791666667,106,556,4.1041666667,-658,108,
24,8,2,9,1,AIDR,3.9666666667,75,617,7.825,75,523,4.933333333,108.0,505.0,4.114935065,-694.0,107.0,
24,8,3,9,1,AIDR,4.01,94,519,4.1404761905,99,530,4.9225,105,531,3.7798701299,-708,109,
24,8,5,8,1,AIDR,3.4066666667,103,515,5.6,99,519,4.88,98,511,3.795,-739,100,
24,8,7,7,1,AIDR,4.4291666667,98,553,6.9,98,496,4.6125,96,494,3.9414141414,-713,98,
24,0,0,10,1,FBP,0.8348571429,-72,436,3.2033333333,-66,563,0.749793956,112,803,2.055076244,-965,189,
24,0,1,10,1,FBP,1.818202765,55,355,2.5780701754,178,662,0.750729443,103,477,4.6177142857143,-865,150,e4 copied from Test_FBP_20
24,0,2,9,1,FBP,3.8289285714,41,661,2.0725,192,480,0.6605072464,102,464,3.26348228043143,-838,196,e4 copied from Test_FBP_20
24,0,3,9,1,FBP,3.5023809524,107,479,2.0125822368,154,435,0.7080808081,67,450,2.8721153846,-798,133,
24,0,5,8,1,FBP,3.79375,104,559,0.905952381,156,390,1.1902777778,73,377,2.73635467980294,-821,173,e4 copied from Test_FBP_20
24,0,7,7,1,FBP,3.7805555556,88,522,0.5682539683,150,350,1.1659722222,79,348,2.1229249012,-706,142,
24,5,0,10,1,FBP,6.24526315789474,12,725,1.1950757576,121,601,1.2272463768,144,544,2.3646634615,-855,99, e1 copied from Test_FBP_20
24,5,1,10,1,FBP,1.7459134615,82,371,0.8125874126,133,550,1.2885714286,121,339,4.0083333333,-782,102,
24,5,2,9,1,FBP,4.9539772727,117,664,0.69375,120,391,4.2733333333,90,482,4.2416666667,-802,124,
24,5,3,9,1,FBP,4.321875,140,565,2.8634375,113,502,3.8285714286,116,464,3.5071428571,-773,138,
24,5,5,8,1,FBP,2.505,186,536,2.6408653846,125,440,4.3044444444,111,549,2.8102272727,-795,143,
24,5,7,7,1,FBP,2.475,187,504,7.3151785714,118,497,3.8066666667,108,521,3.4568452381,-782,151,
24,8,0,10,1,FBP,3.5825,50,563,1.3077380952,118,505,1.7546218487,161,466,3.5088235294,-805,115,
24,8,1,10,1,FBP,1.42812499999999,109,376,1.3222222222,104,540,6.6625,129,611,4.6934722222,-653,174,e1 copied from Next_10
24,8,2,9,1,FBP,4.5467532468,102,634,1.5488636364,90,408,5.16875,135,532,4.5102272727,-656,147,
24,8,3,9,1,FBP,4.3571428571,121,548,2.5428571429,107,495,5.03125,127,546,3.8104166667,-704,135,
24,8,5,8,1,FBP,2.6482142857,128,525,2.5569444444,123,442,4.99375,116,543,3.8704861111,-738,131,
24,8,7,7,1,FBP,2.4625,161,483,2.43125,120,385,4.63875,110,527,4.0539772727,-712,130,
25,0,0,6,1,AIDR,0.9816761364,56,519,1.4446875,79,388,2.1388392857,-6,345,0.9523223082,-763,90,
25,0,1,6,1,AIDR,0.7702380952,85,425,1.8604166667,63,296,1.835,47,317,1.2257142857,-761,69,
25,0,2,5,1,AIDR,1.0036764706,70,417,4.1645833333,70,371,2.8666666667,68,288,1.2287941788,-777,59,
25,0,3,5,1,AIDR,1.1405594406,66,384,1.8285714286,66,333,3.2517857143,54,306,1.2035714286,-759,77,
25,0,5,4,1,AIDR,1.2545454545,59,357,2.419047619,59,385,0.715,52,209,1.052374552,-769,65,
25,0,7,3,1,AIDR,1.2722222222,58,347,2.2055555556,58,366,0.8113888889,60,217,1.0369444444,-761,81,
25,5,0,6,1,AIDR,1.1988888889,73,497,1.5232323232,78,383,1.9954861111,24,317,0.8584165687,-806,67,
25,5,1,6,1,AIDR,1.1346153846,66,409,4.0330357143,65,430,2.0222222222,52,292,1.1271428571,-796,79,
25,5,2,5,1,AIDR,1.3414772727,66,413,4.1410714286,66,383,2.975,60,264,1.1726108374,-794,73,
25,5,3,5,1,AIDR,1.3866666667,74,374,2.3208333333,74,403,4.9833333333,54,367,1.1429924242,-779,69,
25,5,5,4,1,AIDR,1.4361607143,74,351,2.2458333333,74,381,4.8767857143,52,345,1.0414508929,-769,64,
25,5,7,3,1,AIDR,1.4549107143,71,334,2.1241071429,71,358,4.5333333333,57,330,1.0419354839,-766,68,
25,8,0,6,1,AIDR,1.26,79,467,1.3961805556,76,367,2.24375,39,314,0.8765811966,-806,68,
25,8,1,6,1,AIDR,1.2854166667,64,395,3.5083333333,64,418,2.4205357143,54,289,1.1070707071,-799,61,
25,8,2,5,1,AIDR,1.6747474747,71,434,3.6875,71,377,3.1514285714,58,262,1.1587251829,-792,56,
25,8,3,5,1,AIDR,1.6,79,379,2.22,79,400,5.0125,57,363,1.1600757576,-784,63,
25,8,5,4,1,AIDR,1.65,82,361,2.1767857143,82,376,4.585,55,345,1.0659722222,-775,61,
25,8,7,3,1,AIDR,1.69375,79,345,2.05,84,352,4.3625,61,332,1.06221537,-771,66,
25,0,0,6,1,FBP,0.6010957447,96,637,0.3804337232,131,422,1.2878496503,-99,395,1.1213314674,-757,182,
25,0,1,6,1,FBP,0.9759908537,35,488,0.2578747628,184,317,1.446125,-26,309,1.0470391872,-768,91,
25,0,2,5,1,FBP,1.42,-5,499,0.9607526882,144,348,1.7310185185,69,290,1.2155,-759,88,
25,0,3,5,1,FBP,1.5822580645,19,470,0.9989583333,103,325,1.5745,78,291,1.2027862209,-803,65,
25,0,5,4,1,FBP,1.2708333333,47,414,2.1965277778,82,361,0.3949545455,58,279,0.9815193966,-787,78,
25,0,7,3,1,FBP,1.3854910714,50,385,2.1367647059,98,344,0.6110859729,61,294,0.844137931,-781,69,
25,5,0,6,1,FBP,1.1281620553,101,569,1.7958333333,59,375,2.6419230769,-9,361,0.6404805242,-861,81,
25,5,1,6,1,FBP,1.215,96,454,1.8069444444,42,347,2.251875,32,349,1.072826087,-824,101,
25,5,2,5,1,FBP,1.3485933504,82,458,2.4049242424,97,332,2.9653409091,57,312,1.0498376623,-817,54,
25,5,3,5,1,FBP,1.355,78,414,2.0083333333,112,388,2.9666666667,54,304,1.0481997677,-795,65,
25,5,5,4,1,FBP,1.3534722222,87,381,2.3828571429,86,427,5.0125,45,357,0.9059369202,-786,74,
25,5,7,3,1,FBP,1.4770833333,77,358,1.5756410256,85,344,4.0565656566,46,344,0.9122222222,-780,84,
25,8,0,6,1,FBP,0.9852941176,125,505,2.225,48,406,2.52869318181818,18,367,0.6337492345,-834,85, e3 copied from Test_FBP_20
25,8,1,6,1,FBP,1.531547619,52,435,2.5533333333,52,360,2.6268181818,42,340,0.9988095238,-822,70,
25,8,2,5,1,FBP,1.5928571429,80,454,2.5322916667,71,329,3.1909090909,51,304,1.0628125,-814,64,
25,8,3,5,1,FBP,1.4616161616,91,410,1.7261904762,87,379,3.0729166667,48,314,1.0717273954,-812,72,
25,8,5,4,1,FBP,1.4223214286,98,380,1.981547619,84,415,3.6968253968,55,345,0.9485553206,-802,70,
25,8,7,3,1,FBP,1.66,91,360,1.8057142857,85,337,3.55,59,327,0.9271875,-791,79,
26,0,0,6,1,AIDR,2.1451315789,65,542,2.7925,42,307,4.6611111111,11,419,0.9489974937,-778,95,
26,0,1,6,1,AIDR,2.2236363636,38,502,4.105,49,457,3.5583333333,41,406,1.0171840355,-785,88,
26,0,2,5,1,AIDR,2.2173611111,60,589,3.781547619,63,398,3.41,32,340,0.9932388809,-784,71,
26,0,3,5,1,AIDR,2.0585714286,81,509,3.37,64,425,2.9133333333,61,381,1.0067599068,-787,76,
26,0,5,4,1,AIDR,2.4,91,539,2.6035714286,72,414,3.0371428571,49,382,0.9713800905,-796,74,
26,0,7,3,1,AIDR,2.55,91,523,2.1811111111,65,398,2.89375,33,376,1.0132867133,-799,64,
26,5,0,6,1,AIDR,2.5977272727,73,533,2.5645833333,67,388,2.3583333333,55,355,1.087424812,-780,85,
26,5,1,6,1,AIDR,2.7598214286,47,493,3.7,43,443,2.5129464286,57,394,1.2001633987,-773,77,
26,5,2,5,1,AIDR,2.5277777778,62,573,3.3666666667,54,378,2.5108333333,45,326,1.1747835498,-782,62,
26,5,3,5,1,AIDR,2.5290178571,80,517,2.94375,66,417,2.7791666667,55,381,1.1773976293,-778,69,
26,5,5,4,1,AIDR,2.6129464286,91,532,2.5053571429,78,400,2.9598214286,52,375,1.1168663594,-786,62,
26,5,7,3,1,AIDR,2.58125,92,514,2.3114285714,71,386,2.8057142857,43,367,1.1934495192,-789,60,
26,8,0,6,1,AIDR,2.1616883117,82,525,2.4166666667,77,369,2.5107142857,60,352,1.2930769231,-773,81,
26,8,1,6,1,AIDR,2.4477678571,50,485,3.3116666667,55,425,2.7233333333,60,396,1.4056060606,-766,81,
26,8,2,5,1,AIDR,2.3869444444,65,570,2.90625,60,361,2.6766666667,46,330,1.3873824451,-775,63,
26,8,3,5,1,AIDR,2.4041666667,82,514,2.75,73,405,2.8,58,380,1.3701649175,-770,69,
26,8,5,4,1,AIDR,2.5566964286,89,524,2.5,84,392,2.925,53,372,1.3178333333,-775,60,
26,8,7,3,1,AIDR,2.5952380952,78,510,2.34375,78,379,2.93,46,363,1.3912356322,-780,60,
26,0,0,6,1,FBP,2.1876090116,9,468,3.47600806451613,-5,364,5.77413793103449,-15,520,0.8335714286,-802,95,e2 e3 copied from Test_FBP_20
26,0,1,6,1,FBP,2.4590909091,69,517,4.9857142857,149,497,4.74363636363636,24,432,0.8431707317,-812,104,e3 copied from Test_FBP_20
26,0,2,5,1,FBP,2.6239285714,50,643,4.340952381,126,466,4.71153846153847,25,365,0.8108630952,-795,79, e3 copied from Test_FBP_20
26,0,3,5,1,FBP,1.8704861111,117,542,4.3083333333,45,467,3.1163461538,42,291,0.7689418605,-797,78,
26,0,5,4,1,FBP,2.6919642857,90,559,2.5,67,451,3.79375,33,410,0.7944217687,-817,81,
26,0,7,3,1,FBP,2.7128571429,94,526,1.675,58,364,3.1357142857,43,395,0.841875,-821,72,
26,5,0,6,1,FBP,2.9708333333,70,536,2.0575,51,346,2.5344537815,34,355,0.944162234,-788,69,
26,5,1,6,1,FBP,2.8826388889,50,503,4.2294642857,33,466,2.4363636364,42,401,1.1094604582,-783,91,
26,5,2,5,1,FBP,2.7603174603,65,588,3.8645833333,48,405,2.3666666667,40,332,1.0612593985,-792,73,
26,5,3,5,1,FBP,2.8366666667,85,534,2.9116666667,55,433,2.565625,58,389,1.0806547619,-790,79,
26,5,5,4,1,FBP,2.9366071429,93,551,2.5847222222,67,420,3.15,45,391,1.0228205128,-799,64,
26,5,7,3,1,FBP,2.9266666667,93,532,2.1742857143,69,401,2.9066666667,49,379,1.1021294021,-801,63,
26,8,0,6,1,FBP,1.9433333333,84,528,1.9433035714,66,343,2.248125,79,354,1.2569189189,-780,105,
26,8,1,6,1,FBP,2.5708333333,49,499,3.5428571429,48,438,2.5375,53,391,1.3657913165,-778,93,
26,8,2,5,1,FBP,2.345,66,575,2.784375,57,372,2.5125,48,330,1.3402901786,-785,72,
26,8,3,5,1,FBP,2.375,88,528,2.625625,65,412,2.7973214286,57,395,1.3233534946,-779,76,
26,8,5,4,1,FBP,2.73125,90,540,2.484375,75,402,3.03125,46,389,1.2596354167,-786,59,
26,8,7,3,1,FBP,2.678125,92,525,2.2888888889,77,387,2.8955357143,54,376,1.3565340909,-789,64,
27,0,0,7,1,AIDR,1.55,98,338,2.69,69,677,7.3875,70,664 ,2.1116129032,-925,99,
27,0,1,7,1,AIDR,5.4375,75,318,2.1583333333,99,631,7.57239583333335,39,694 ,2.0818181818,-893,87,
27,0,2,6,1,AIDR,3.55,77,373,1.705,94,519,7.58,48,607 ,1.8644249513,-878,51,
27,0,3,6,1,AIDR,2.5583333333,91,317,2.2842857143,90,610,7.2757575758,70,646,2.1927083333,-880,67,
27,0,5,5,1,AIDR,2.94,95,358,2.2620454545,87,590,7.5,67,611,2.6629761905,-867,62,
27,0,7,4,1,AIDR,2.35,115,390,2.378125,84,483,7.3375,72,497,18.6533653846,-756,497,
27,5,0,7,1,AIDR,1.7314285714,85,316,2.5409090909,101,665,7.56333333333333,72,684 ,2.80078125,-904,103,
27,5,1,7,1,AIDR,2.3,82,262,2.3451388889,86,639,7.6479166667,74,675,2.1636363636,-875,81,
27,5,2,6,1,AIDR,2.1,85,339,2.50625,86,585,7.51333333333334,67,587 ,2.1138888889,-863,73,
27,5,3,6,1,AIDR,1.98375,92,297,2.6967857143,89,634,7.47777777777779,74,653 ,2.3364583333,-871,78,
27,5,5,5,1,AIDR,2.28875,89,338,2.4841666667,89,592,7.57187499999999,78,609 ,2.87625,-868,81,
27,5,7,4,1,AIDR,2.61625,111,378,2.55,93,483,7.515,76.0,494.0,18.89423077,-757.0,493.0,
27,8,0,7,1,AIDR,1.9,76,290,2.4172727273,93,649,7.44166666666665,71,619 ,2.6703125,-893,101,
27,8,1,7,1,AIDR,2.2,78,246,2.3159615385,88,651,7.4090909091,67,663,2.0866995074,-865,76,
27,8,2,6,1,AIDR,2.9666666667,80,324,2.2284090909,84,569,6.02222222222221,62,582 ,2.1283068783,-853,70,
27,8,3,6,1,AIDR,2.8083333333,87,287,2.5253571429,87,620,7.15833333333335,72,654 ,2.3436363636,-860,77,
27,8,5,5,1,AIDR,2.9625,85,327,2.4923611111,89,591,7.621875,77,606 ,2.8770833333,-862,79,
27,8,7,4,1,AIDR,3.1583333333,102,366,2.5416666667,96,483,7.783333333,70.0,488.0,19.2571428571429,-754,488,
27,0,0,7,1,FBP,1.6442396313,60,496,2.6592261905,74,745,6.78509868421051,85,852 ,1.1421114865,-958,-115,
27,0,1,7,1,FBP,1.5587121212,142,378,2.36625,73,668,10.1585784313725,29,871 ,1.6076129032,-920,11,
27,0,2,6,1,FBP,1.4640977444,142,400,2.2911764706,60,565,6.69239130434784,37,703 ,1.5769230769,-880,-24,
27,0,3,6,1,FBP,1.1467105263,153,361,1.7785714286,83,600,6.56117216117215,65,743 ,1.6304765886,-870,-47,
27,0,5,5,1,FBP,0.9583333333,126,298,2.7019607843,97,669,9.2867857143,60,645,2.0666071429,-867,-36,
27,0,7,4,1,FBP,2.7109090909,122,448,1.9166666667,109,517,9.62916666666665,25,531 ,2.7714285714,-763,-49,
27,5,0,7,1,FBP,1.8514285714,75,424,2.7980357143,81,728,7.1093333333,121,660,1.2901242236,-937,-10,
27,5,1,7,1,FBP,1.4334375,85,338,2.9634090909,56,665,8.58557692307693,84,671 ,1.4256349206,-887,7,
27,5,2,6,1,FBP,1.7004524887,88,394,2.2125,71,537,7.585,73,607,1.5547619048,-863,-1,
27,5,3,6,1,FBP,1.5785714286,93,360,2.3728571429,100,632,7.2109090909,96,657,2.7885416667,-886,121,
27,5,5,5,1,FBP,1.3505494505,124,346,1.9458333333,116,545,7.3791666667,105,612,3.0400793651,-883,99,
27,5,7,4,1,FBP,2.3444444444,124,408,1.9131944444,120,451,7.14375,96,481,3.6376736111,-765,102,
27,8,0,7,1,FBP,2.4433333333,65,369,2.5538541667,67,700,3.99624999999999,69,287 ,1.1658552632,-867,-28,
27,8,1,7,1,FBP,2.5475,77,305,2.625,66,662,7.5553571429,80,675,1.296875,-883,-19,
27,8,2,6,1,FBP,3.1333333333,82,356,1.7580952381,80,540,7.7633333333,71,576,1.5076923077,-853,-13,
27,8,3,6,1,FBP,2.7142857143,105,327,2.5460227273,73,648,6.9275,106,657,2.3541666667,-879,94,
27,8,5,5,1,FBP,2.7,101,327,2.2867424242,86,592,7.86,93,613,3.1333333333,-877,111,
27,8,7,4,1,FBP,3.0642857143,146,402,2.26625,109,487,7.7904761905,87,485,3.5765625,-765,88,
28,0,0,10,1,AIDR,1.414375,157,390,1.8859090909,84,382,0.474702381,174,412,1.331554878,-676,62,
28,0,1,10,1,AIDR,2.8125,75,311,2.6,79,489,4.1106060606,45,529,1.2039473684,-689,77,
28,0,2,9,1,AIDR,2.8026785714,58,357,2.9571428571,58,413,4.0744791667,40,479,1.2165178571,-695,73,
28,0,3,9,1,AIDR,2.5677083333,76,321,3.4555555556,76,516,3.0544117647,36,514,1.1995404412,-669,72,
28,0,5,8,1,AIDR,1.87375,94,356,2.9441964286,94,469,2.6189393939,37,515,1.1432795699,-670,68,
28,0,7,7,1,AIDR,1.6788888889,95,390,2.6689285714,91,450,2.46875,42,505,1.101875,-678,78,
28,5,0,10,1,AIDR,1.5214285714,105,401,1.1729166667,105,403,1.8029220779,152,490,1.1946428571,-671,79,
28,5,1,10,1,AIDR,2.2520833333,99,322,2.5803571429,99,487,3.6468137255,60,527,1.2589583333,-685,88,
28,5,2,9,1,AIDR,1.8914285714,83,364,3.3571428571,83,462,2.1743589744,56,489,1.2676470588,-688,73,
28,5,3,9,1,AIDR,1.8771428571,91,324,2.82,91,495,2.6333333333,54,521,1.2285486443,-678,71,
28,5,5,8,1,AIDR,1.7113095238,105,346,3.0133928571,97,499,2.4382575758,56,507,1.2254824561,-679,68,
28,5,7,7,1,AIDR,1.7025,106,379,2.8126984127,96,476,2.39125,57,503,1.1543778802,-675,76,
28,8,0,10,1,AIDR,1.3767361111,108,395,1.4825,115,443,1.4035984848,143,502,1.0859649123,-675,78,
28,8,1,10,1,AIDR,2.0270833333,100,319,2.4111607143,100,481,1.1983974359,163,525,1.1320833333,-678,87,
28,8,2,9,1,AIDR,1.8657142857,81,363,2.6488095238,81,411,1.2552884615,141,488,1.1875448029,-684,70,
28,8,3,9,1,AIDR,1.8983333333,88,322,2.6166666667,92,492,2.0592857143,60,518,1.1581048387,-679,70,
28,8,5,8,1,AIDR,2.25625,99,400,2.9071428571,97,498,2.2329166667,60,501,1.1810606061,-683,66,
28,8,7,7,1,AIDR,2.125,103,446,2.7625,95,475,2.3866666667,59,497,1.1403958944,-680,74,
28,0,0,10,1,FBP,2.4476190476,116,412,1.1759232955,225,458,0.3716629712,194,576,2.6705882353,-667,133,
28,0,1,10,1,FBP,1.3077083333,201,410,1.7286096257,143,523,2.3945772059,54,325,2.7039036545,-679,149,
28,0,2,9,1,FBP,0.7195684524,166,351,2.4146953405,79,399,0.9847426471,132,274,1.9555555556,-693,143,
28,0,3,9,1,FBP,0.8477732794,152,342,2.0133413462,96,437,3.0702302632,29,592,1.79375,-669,152,
28,0,5,8,1,FBP,2.3875,125,406,2.9514705882,109,449,2.8622282609,47,599,1.2514285714,-658,126,
28,0,7,7,1,FBP,1.6061507937,147,454,2.92,114,473,2.7804347826,61,562,1.1778571429,-690,138,
28,5,0,10,1,FBP,1.9756892231,127,461,2.5956043956,119,475,1.863030303,163,568,1.5295192308,-680,109,
28,5,1,10,1,FBP,3.7426136364,102,381,2.4084090909,149,539,1.3937799043,202,588,1.2180272109,-692,116,
28,5,2,9,1,FBP,2.5833333333,86,404,3.2967914439,115,451,1.2916083916,181,552,1.2041666667,-702,96,
28,5,3,9,1,FBP,2.3636363636,102,361,2.9374269006,111,494,3.7450854701,48,578,1.1196428571,-686,93,
28,5,5,8,1,FBP,1.8088888889,125,363,2.9591911765,113,489,2.6894736842,57,559,1.1283717105,-691,83,
28,5,7,7,1,FBP,1.9919642857,109,403,2.7321428571,118,470,2.5025,56,549,1.0518939394,-688,95,
28,8,0,10,1,FBP,1.9979797979798,112,443,1.4658823529,162,453,1.3784736842,153,539,1.0413657771,-691,102,copied from Test_FBP_45
28,8,1,10,1,FBP,3.6166666667,91,369,2.36875,143,537,1.2402777778,174,568,0.9928602058,-686,101,
28,8,2,9,1,FBP,2.62875,71,401,2.4456818182,116,451,1.1560606061,155,539,1.0419573643,-698,87,
28,8,3,9,1,FBP,2.5541666667,81,367,2.1552083333,92,478,3.4346153846,56,560,1.0040860735,-691,88,
28,8,5,8,1,FBP,2.2166666667,94,372,2.80875,104,501,2.5509803922,59,545,1.0531960227,-700,85,
28,8,7,7,1,FBP,2.103125,106,405,2.2525,102,466,2.5066666667,65,541,1.0197916667,-695,90,
29,0,0,5,1,AIDR,3.1642857143,40,495,2.228525641,90,467,4.4635416667,79,540,1.4338709677,-855,101,
29,0,1,5,1,AIDR,2.24,66,398,2.6357142857,66,501,4.5873015873,67,555,1.55875,-866,91,
29,0,2,4,1,AIDR,1.8127840909,60,545,2.778125,104,447,4.4475,58,457,1.6687799043,-864,98,
29,0,3,4,1,AIDR,1.7916666667,72,476,2.6739583333,71,482,4.5284090909,46,520,1.6834330144,-846,107,
29,0,5,3,1,AIDR,2.275,75,509,2.95,75,443,4.5575,49,504,1.7963095238,-843,87,
29,0,7,2,1,AIDR,2.3104166667,81,523,2.9816666667,81,423,4.4589285714,59,488,1.745,-820,84,
29,5,0,5,1,AIDR,1.7966666667,48,443,2.41625,106,452,4.7083333333,55,479,1.786547619,-833,89,
29,5,1,5,1,AIDR,1.6698412698,73,384,2.5928571429,82,475,4.94,66,512,1.7799404762,-834,79,
29,5,2,4,1,AIDR,1.6114285714,74,532,2.6433333333,73,413,4.6583333333,66,434,1.7503947368,-830,80,
29,5,3,4,1,AIDR,1.6585714286,80,452,2.5666666667,86,466,4.7222222222,63,497,1.8175,-825,89,
29,5,5,3,1,AIDR,2.15,81,500,2.9,81,435,4.909375,60,487,1.85,-817,88,
29,5,7,2,1,AIDR,2.2201388889,86,520,2.7425,95,421,4.7457142857,64,480,1.8428571429,-808,85,
29,8,0,5,1,AIDR,1.5090909091,64,444,2.6314285714,101,425,4.57,52,447,1.7613636364,-810,82,
29,8,1,5,1,AIDR,1.5936507937,77,377,2.7196428571,85,468,5.1214285714,65,498,1.7941447368,-810,73,
29,8,2,4,1,AIDR,1.6447552448,70,522,2.72,79,405,3.9333333333,68,431,1.7826190476,-809,75,
29,8,3,4,1,AIDR,1.73875,80,442,2.7108333333,82,455,4.3,68,493,1.8371345029,-806,82,
29,8,5,3,1,AIDR,2.1815972222,83,496,2.93,84,425,4.9916666667,62,484,1.8744360902,-805,85,
29,8,7,2,1,AIDR,2.1875,93,517,2.9166666667,97,421,5.0333333333,65,477,1.8869674185,-801,81,
29,0,0,5,1,FBP,1.3734265734,62,320,1.5345779221,64,315,5.09769585253457,30,579,1.4855555556,-882,62,e3 copied from Test_FBP_30
29,0,1,5,1,FBP,2.9917207792,101,444,2.6285714286,32,456,5.0975,90,584,1.3561344538,-934,66,e3 copied from Test_FBP_30
29,0,2,4,1,FBP,0.7688697318,78,512,2.0866666667,28,378,4.68522727272727,75,522,1.6299880526,-928,82,e3 copied from Test_FBP_30
29,0,3,4,1,FBP,0.5277065527,124,430,2.19625,63,433,4.778125,33,570,1.739483871,-891,171,e3 copied from Test_FBP_30
29,0,5,3,1,FBP,1.4952380952,126,478,4.3904761905,74,474,4.2973039216,94,527,1.7815151515,-883,117,
29,0,7,2,1,FBP,1.6727777778,124,505,4.2336538462,78,464,4.5086805556,99,498,1.6186666667,-834,114,
29,5,0,5,1,FBP,1.4427884615,69,495,2.6533333333,137,485,5.11869565217393,43,504,1.84325,-844,123,e3 copied from Test_FBP_30
29,5,1,5,1,FBP,1.2857371795,44,413,2.6125,66,458,5.20069444444445,68,560,1.75840301,-875,68,e3 copied from Test_FBP_30
29,5,2,4,1,FBP,1.1927380952,46,563,1.7858333333,127,388,5.04027777777777,70,447,1.7703282828,-858,99,e3 copied from Test_FBP_30
29,5,3,4,1,FBP,1.1587412587,70,487,1.7555555556,111,426,5.1561538462,66,526,1.8782954545,-844,115,
29,5,5,3,1,FBP,1.8646153846,73,509,2.30375,125,426,5.4132478632,61,516,1.9002164502,-834,114,
29,5,7,2,1,FBP,2.0214285714,80,538,2.6416666667,97,424,4.9555555556,70,478,1.8192045455,-820,107,
29,8,0,5,1,FBP,0.9995238095,68,500,3.009375,149,446,4.57281746031745,76,503,1.8046910755,-826,113, e3 copied from Test_FBP_30
29,8,1,5,1,FBP,1.1402777778,49,414,2.9028571429,72,466,5.71000000000001,71,543,1.8217391304,-833,95, e3 copied from Test_FBP_30
29,8,2,4,1,FBP,1.1571428571,37,549,2.45,66,374,5.3142857142857,77,455,1.7997009569,-823,94, e3 copied from Test_FBP_30
29,8,3,4,1,FBP,1.2333333333,55,475,1.7589285714,116,409,5.50793650793651,73,518,1.85,-813,103, e3 copied from Test_FBP_30
